# KBS Insect Collection
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/69
# The newest version of the data https://lter.kbs.msu.edu/datatables/69.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/28.eml
#
# 
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# Order		taxonomic order of the organism
# Family		taxonomic family of the organism
# Genus		taxonomic genus of the organism
# SpecificEpithet		taxonomic specific epithet of the organism
# Author		party responsible for the formal description of the organism
# CommonName		a common name of the organism
# Comments		comments for this record
# IdentifyingCharacteristics		identifying characteristics
# CommonGroup		a common group to which this organism belongs
# FunctionalGroup		a functional group to which this organism belongs
# Hosts		hosts
# LifeHistory		life history
# Habitat		habitat in which this organism occurs
# GeographicDistribution		geographic distribution of this organism
# Origin		native to North America, or exotic
# Species		a code for identifying this species, unique within the KBS namespace
# Specimen		a code for uniquely identifying this specimen
# StorageLocation		where the specimen is stored; 'photo only' if specimen was photographed but not collected
# Stage_Sex		life history stage and/or sex of the specimen
# Treatment		LTER treatment in which the specimen was encountered
# Replicate		LTER replicate plot (nested within treatment) in which the specimen was encountered
# Collector		person who collected the specimen
# img_src		URL for a digital image of the specimen
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
Order,Family,Genus,SpecificEpithet,Author,CommonName,Comments,IdentifyingCharacteristics,CommonGroup,FunctionalGroup,Hosts,LifeHistory,Habitat,GeographicDistribution,Origin,Species,Specimen,StorageLocation,Stage_Sex,Treatment,Replicate,Collector,img_src
Heteroptera,Miridae,Lygus,lineolaris,Palisot de Beauvois,tarnished plant bug,,"Brown with a ""Y"" shaped mark on the scutellum, ie, on the anterior edge of the abdomen just past the thorax; yellow  spot on cuneus of forewings.",true bugs,herbivore,"legumes, vegetables","Common and sometimes serious pest of legumes, vegetables, and flowers;","agricultural fields, gardens",Common throughout eastern and central US.,native,lyglin,18,KBS,adult,A1 East,unspecified,Puja Batra,
Heteroptera,Miridae,Lygus,lineolaris,Palisot de Beauvois,tarnished plant bug,,"Brown with a ""Y"" shaped mark on the scutellum, ie, on the anterior edge of the abdomen just past the thorax; yellow  spot on cuneus of forewings.",true bugs,herbivore,"legumes, vegetables","Common and sometimes serious pest of legumes, vegetables, and flowers;","agricultural fields, gardens",Common throughout eastern and central US.,native,lyglin,17,KBS,adult,A1 East,unspecified,Puja Batra,
Heteroptera,Miridae,Lygus,lineolaris,Palisot de Beauvois,tarnished plant bug,,"Brown with a ""Y"" shaped mark on the scutellum, ie, on the anterior edge of the abdomen just past the thorax; yellow  spot on cuneus of forewings.",true bugs,herbivore,"legumes, vegetables","Common and sometimes serious pest of legumes, vegetables, and flowers;","agricultural fields, gardens",Common throughout eastern and central US.,native,lyglin,19,KBS,adult,A1 East,unspecified,Puja Batra,
Heteroptera,Miridae,Lygus,lineolaris,Palisot de Beauvois,tarnished plant bug,,"Brown with a ""Y"" shaped mark on the scutellum, ie, on the anterior edge of the abdomen just past the thorax; yellow  spot on cuneus of forewings.",true bugs,herbivore,"legumes, vegetables","Common and sometimes serious pest of legumes, vegetables, and flowers;","agricultural fields, gardens",Common throughout eastern and central US.,native,lyglin,12,KBS,adult,A2 West,unspecified,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0012-3-7.jpg
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,61,KBS Biocollections(Stack rm. 236),adult,A2 West,unspecified,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0061-10-20.jpg
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,308,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,309,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,315,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,316,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,314,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,311,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,310,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,312,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,313,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,317,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,307,KBS Biocollections(Stack rm. 236),adult,T6,R6,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,306,KBS Biocollections(Stack rm. 236),adult,T6,R6,Jennifer Gage,
Heteroptera,Miridae,Miridae genera,,,plant bugs,,"soft-bodied insects, usually 4-10 mm length; members of this family can be recognized by the cuneus, a small, closed, triangular cell at the edge of the forewing set off from the thickened portion by a suture.",true bugs,herbivore,,"Most of the species in this large family are herbivorous, feeding on plant juices. Many are important pests of crops and other cultivated plants.",,,unspecified,mirspe,305,KBS Biocollections(Stack rm. 236),adult,T6,R6,Jennifer Gage,
Hemiptera,Nabidae,Nabis,americoferus,Carayon,damsel bug,,,true bugs,predator,,,,common throughout US,unspecified,nabame,293,KBS Biocollections(Stack rm. 236),adult,T1,R2 (microplot),Jennifer Gage,
Lepidoptera,Nymphalidae,Euphydryas,phaeton,Drury,Baltimore,,dorsal wing surfaces black;  2 or more rows of whitish spots inside a marginal row of orange spots;  ventral surface has several rows of bright orange and whitish spots,butterflies,"herbivore (larvae), possibly pollinator (adult)",,"eggs lain on figwort family of plants, eg, foxglove; early larval stages overwinter in silk nests on host plant; in spring, larvae feed on honeysuckle, plantain, willow, and other plants; adults feed on nectar from dogbane, milkweed, cinquefoil, black-eyed Susan.","marshes, wet areas",,unspecified,euppha,55,KBS,adult/male,TSF,R2,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0055-8-20.jpg
Lepidoptera,Nymphalidae,Limenitis,archippus,Cramer,Viceroy,,"caterpillar resembles a bird dropping, brownish green with white splotches; adult is orange with black veins and wing margins; this species mimics the Monarch, but can be distinguished by the black line across the dorsal surface of hindwing.",butterflies,"herbivore (larvae), possibly pollinator (adult)",larval host willows; adult variety,"caterpillars feed on poplars and willows; adults feed on nectar of a variety of field and prairie flowers such as thistle, joe-pye-weed, goldenrod; also can be seen taking nutrients and moisture from dung, carrion, and moist soil.","marshes, meadows, stream edges, roadsides",,native,limarc,359,KBS Biocollections(Stack rm. 236),adult,T5,R3,Jennifer Gage,
Lepidoptera,Nymphalidae,Limenitis,archippus,Cramer,Viceroy,,"caterpillar resembles a bird dropping, brownish green with white splotches; adult is orange with black veins and wing margins; this species mimics the Monarch, but can be distinguished by the black line across the dorsal surface of hindwing.",butterflies,"herbivore (larvae), possibly pollinator (adult)",larval host willows; adult variety,"caterpillars feed on poplars and willows; adults feed on nectar of a variety of field and prairie flowers such as thistle, joe-pye-weed, goldenrod; also can be seen taking nutrients and moisture from dung, carrion, and moist soil.","marshes, meadows, stream edges, roadsides",,native,limarc,440,unspecified,,T5,R5,,http://lter.kbs.msu.edu/biocollections/insects/990811-22.jpg
Lepidoptera,Nymphalidae,Limenitis,archippus,Cramer,Viceroy,,"caterpillar resembles a bird dropping, brownish green with white splotches; adult is orange with black veins and wing margins; this species mimics the Monarch, but can be distinguished by the black line across the dorsal surface of hindwing.",butterflies,"herbivore (larvae), possibly pollinator (adult)",larval host willows; adult variety,"caterpillars feed on poplars and willows; adults feed on nectar of a variety of field and prairie flowers such as thistle, joe-pye-weed, goldenrod; also can be seen taking nutrients and moisture from dung, carrion, and moist soil.","marshes, meadows, stream edges, roadsides",,native,limarc,360,KBS Biocollections(Stack rm. 236),adult,T5,R6,Jennifer Gage,
Lepidoptera,Nymphalidae,Limenitis,archippus,Cramer,Viceroy,,"caterpillar resembles a bird dropping, brownish green with white splotches; adult is orange with black veins and wing margins; this species mimics the Monarch, but can be distinguished by the black line across the dorsal surface of hindwing.",butterflies,"herbivore (larvae), possibly pollinator (adult)",larval host willows; adult variety,"caterpillars feed on poplars and willows; adults feed on nectar of a variety of field and prairie flowers such as thistle, joe-pye-weed, goldenrod; also can be seen taking nutrients and moisture from dung, carrion, and moist soil.","marshes, meadows, stream edges, roadsides",,native,limarc,418,unspecified,,T5,R6,,http://lter.kbs.msu.edu/biocollections/insects/990825-25a.jpg
Lepidoptera,Nymphalidae,Limenitis,archippus,Cramer,Viceroy,,"caterpillar resembles a bird dropping, brownish green with white splotches; adult is orange with black veins and wing margins; this species mimics the Monarch, but can be distinguished by the black line across the dorsal surface of hindwing.",butterflies,"herbivore (larvae), possibly pollinator (adult)",larval host willows; adult variety,"caterpillars feed on poplars and willows; adults feed on nectar of a variety of field and prairie flowers such as thistle, joe-pye-weed, goldenrod; also can be seen taking nutrients and moisture from dung, carrion, and moist soil.","marshes, meadows, stream edges, roadsides",,native,limarc,106,KBS Biocollections(Stack rm. 236),caterpillar,T7,R5,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0106-17-5.jpg
Lepidoptera,Nymphalidae,Limenitis,arthemis,Fabricius,red-spotted purple,,dorsal wing surface black with bright blue/purple on outer part of the hindwing; white spots on wind margins; ventral surface of wings has a row of orange spots and two rows of blue spots near margins,butterflies,"herbivore (larvae), possibly pollinator (adult)","larval host black and other cherry, aspen","larvae feed on black cherry, sometimes other cherry species or aspen; adults feed on nectar from dogbane and staghorn sumac; commonly seen obtaining moisture and nutrients from dung, carrion, wet soils, tree sap.","disturbed areas, forest edges, old fields",,unspecified,limart,465,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/xxxx-18-30.jpg
Lepidoptera,Nymphalidae,Phyciodes,tharos,Drury,pearl crescent,,"dorsal surface orange, separated by black lines; black patches; ventral surface of hindwing usually has a pearly whitish crescent; males have black antennal clubs; females more mottled ventral surface of hindwing; fall and spring specimens are gray with mottled markings.",butterflies,"herbivore (larvae), possibly pollinator (adult)",,"larvae feed on asters; adults feed on nectar of of various flowers, including dogbane, joe-pye-weed, blackberry, goldenrod; easily confused with other crescents.","forest edges, old fields, roadsides",,unspecified,phytha,101,KBS Biocollections(Stack rm. 236),adult,T5,R3,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0101-16-24.jpg
Lepidoptera,Nymphalidae,Speyeria,cybele,Fabricius,great spangled fritillary,,,butterflies,herbivore,,,,,unspecified,specyb,362,KBS Biocollections(Stack rm. 236),adult,T5,R5,Jennifer Gage,
Lepidoptera,Nymphalidae,Speyeria,cybele,Fabricius,great spangled fritillary,,,butterflies,herbivore,,,,,unspecified,specyb,361,KBS Biocollections(Stack rm. 236),adult,T6,R6,Jennifer Gage,
other,other,Cisseps,fulvicollis,Hubner,yellow collard scape moth,,,moths,herbivore,,,,,unspecified,cisful,369,KBS Biocollections(Stack rm. 236),adult,T5,R3,Jennifer Gage,
other,other,Cisseps,fulvicollis,Hubner,yellow collard scape moth,,,moths,herbivore,,,,,unspecified,cisful,370,KBS Biocollections(Stack rm. 236),adult,T5,R3,Jennifer Gage,
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,417,unspecified,,T2,R1,,http://lter.kbs.msu.edu/biocollections/insects/990825-32.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,426,unspecified,,T2,R1,,http://lter.kbs.msu.edu/biocollections/insects/990819-22.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,419,unspecified,,T2,R1,,http://lter.kbs.msu.edu/biocollections/insects/990825-19a.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,435,unspecified,,T5,R2,,http://lter.kbs.msu.edu/biocollections/insects/990811-32.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,436,unspecified,,T5,R2,,http://lter.kbs.msu.edu/biocollections/insects/990811-30a.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,414,unspecified,,T5,R2,,http://lter.kbs.msu.edu/biocollections/insects/990825-4.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,441,unspecified,,T5,R2,,http://lter.kbs.msu.edu/biocollections/insects/990811-21.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,432,unspecified,,T5,R2,,http://lter.kbs.msu.edu/biocollections/insects/990811-35.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,431,unspecified,,T5,R2,,http://lter.kbs.msu.edu/biocollections/insects/990811-36a.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,467,unspecified,,T5,R3,,http://lter.kbs.msu.edu/biocollections/insects/xxxx-15-5.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,449,unspecified,,T5,R4,,http://lter.kbs.msu.edu/biocollections/insects/990807-19.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,448,unspecified,,T5,R4,,http://lter.kbs.msu.edu/biocollections/insects/990807-21.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,445,unspecified,,T5,R4,,http://lter.kbs.msu.edu/biocollections/insects/990811-10a.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,424,unspecified,,T5,R4,,http://lter.kbs.msu.edu/biocollections/insects/990819-29.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,429,unspecified,,T5,R5,,http://lter.kbs.msu.edu/biocollections/insects/990811-5.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,421,unspecified,,T5,R5,,http://lter.kbs.msu.edu/biocollections/insects/990825-10.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,430,unspecified,,T5,R5,,http://lter.kbs.msu.edu/biocollections/insects/990811-4.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,443,unspecified,,T5,R5,,http://lter.kbs.msu.edu/biocollections/insects/990811-16.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,444,unspecified,,T5,R5,,http://lter.kbs.msu.edu/biocollections/insects/990811-13.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,415,unspecified,,T5,R6,,http://lter.kbs.msu.edu/biocollections/insects/990825-35b.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,427,unspecified,,T6,R5,,http://lter.kbs.msu.edu/biocollections/insects/990819-12a.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,57,unspecified,,T7,R1,,http://lter.kbs.msu.edu/biocollections/insects/0057-8-26.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,484,unspecified,,T7,R2,,http://lter.kbs.msu.edu/biocollections/insects/990807-14.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,425,unspecified,,T7,R3,,http://lter.kbs.msu.edu/biocollections/insects/990819-24.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,422,unspecified,,T7,R4,,http://lter.kbs.msu.edu/biocollections/insects/990819-9b.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,428,unspecified,,T7,R5,,http://lter.kbs.msu.edu/biocollections/insects/990812-12.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,93,unspecified,,TSF,R1,,http://lter.kbs.msu.edu/biocollections/insects/0093-15-25.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,455,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/xxxx-7-27.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,474,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/puja-18-33.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,36,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/0036-5-23.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,25,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/0025-4-17.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,475,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/julie-18-32.jpg
other,other,other,indeterminate,,,,,unspecified,unspecified,,,,,unspecified,other,67,unspecified,,,,,http://lter.kbs.msu.edu/biocollections/insects/0067-11-33.jpg
Lepidoptera,Papilionidae,Papilio,glaucus,Linnaeus,Tiger swallowtail,,,butterflies,"herbivore (larvae), possibly pollinator",,,,,unspecified,papgla,353,KBS Biocollections(Stack rm. 236),adult,T5,R6,Jennifer Gage,
Lepidoptera,Papilionidae,Papilio,glaucus,Linnaeus,Tiger swallowtail,,,butterflies,"herbivore (larvae), possibly pollinator",,,,,unspecified,papgla,352,KBS Biocollections(Stack rm. 236),adult,T5,R6,Jennifer Gage,
Lepidoptera,Papilionidae,Papilio,polyxenes,Stoll,black swallowtail,,larvae are green and black striped with yellow spots in the black bands; in adults both sexes are black with yellow spots in rows on both fore and hindwings; females may have more blue on the hindwing than males.,butterflies,"herbivore (larvae), possibly pollinator (adult)",,"larvae feed on plants in the carrot family, e.g., carrots, Queen Anne's lace, dill; adults feed on nectar from a wide range of flowers, such as  milkweed, thistle, lilac; males can be found sucking moisture and nutrients from damp soils.",,widespread throughout eastern US.,native,pappol,372,KBS Biocollections(Stack rm. 236),adult,T1,R2 microplot,Jennifer Gage,
Lepidoptera,Papilionidae,Papilio,polyxenes,Stoll,black swallowtail,,larvae are green and black striped with yellow spots in the black bands; in adults both sexes are black with yellow spots in rows on both fore and hindwings; females may have more blue on the hindwing than males.,butterflies,"herbivore (larvae), possibly pollinator (adult)",,"larvae feed on plants in the carrot family, e.g., carrots, Queen Anne's lace, dill; adults feed on nectar from a wide range of flowers, such as  milkweed, thistle, lilac; males can be found sucking moisture and nutrients from damp soils.",,widespread throughout eastern US.,native,pappol,354,KBS Biocollections(Stack rm. 236),adult,T5,R2,Jennifer Gage,
Lepidoptera,Papilionidae,Papilio,polyxenes,Stoll,black swallowtail,,larvae are green and black striped with yellow spots in the black bands; in adults both sexes are black with yellow spots in rows on both fore and hindwings; females may have more blue on the hindwing than males.,butterflies,"herbivore (larvae), possibly pollinator (adult)",,"larvae feed on plants in the carrot family, e.g., carrots, Queen Anne's lace, dill; adults feed on nectar from a wide range of flowers, such as  milkweed, thistle, lilac; males can be found sucking moisture and nutrients from damp soils.",,widespread throughout eastern US.,native,pappol,433,unspecified,,T5,R5,,http://lter.kbs.msu.edu/biocollections/insects/990811-34a.jpg
Lepidoptera,Papilionidae,Papilio,polyxenes,Stoll,black swallowtail,,larvae are green and black striped with yellow spots in the black bands; in adults both sexes are black with yellow spots in rows on both fore and hindwings; females may have more blue on the hindwing than males.,butterflies,"herbivore (larvae), possibly pollinator (adult)",,"larvae feed on plants in the carrot family, e.g., carrots, Queen Anne's lace, dill; adults feed on nectar from a wide range of flowers, such as  milkweed, thistle, lilac; males can be found sucking moisture and nutrients from damp soils.",,widespread throughout eastern US.,native,pappol,434,unspecified,,T5,R6,,http://lter.kbs.msu.edu/biocollections/insects/990811-34.jpg
Lepidoptera,Papilionidae,Papilio,polyxenes,Stoll,black swallowtail,,larvae are green and black striped with yellow spots in the black bands; in adults both sexes are black with yellow spots in rows on both fore and hindwings; females may have more blue on the hindwing than males.,butterflies,"herbivore (larvae), possibly pollinator (adult)",,"larvae feed on plants in the carrot family, e.g., carrots, Queen Anne's lace, dill; adults feed on nectar from a wide range of flowers, such as  milkweed, thistle, lilac; males can be found sucking moisture and nutrients from damp soils.",,widespread throughout eastern US.,native,pappol,355,KBS Biocollections(Stack rm. 236),adult,T7,R2,Jennifer Gage,
Lepidoptera,Papilionidae,Papilio,troilus,Linnaeus,spicebush swallowtail,,,butterflies,"herbivore (larvae), possibly pollinator",,,,,unspecified,paptro,356,KBS Biocollections(Stack rm. 236),adult,T7,R5,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,77,KBS Biocollections(Stack rm. 236),adult,A1 East,unspecified,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0077-13-25.jpg
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,266,KBS Biocollections(Stack rm. 236),adult,T5,R5,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,267,KBS Biocollections(Stack rm. 236),adult,T5,R5,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,268,KBS Biocollections(Stack rm. 236),immature,T5,R6,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,274,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,275,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,272,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,273,KBS Biocollections(Stack rm. 236),adult,T6,R1,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,279,KBS Biocollections(Stack rm. 236),adult,T6,R6,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,270,KBS Biocollections(Stack rm. 236),immature,T7,R2,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,271,KBS Biocollections(Stack rm. 236),adult,T7,R4,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,278,KBS Biocollections(Stack rm. 236),adult,T7,R4,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,269,KBS Biocollections(Stack rm. 236),immature,T8,unspecified,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,276,KBS Biocollections(Stack rm. 236),adult,T8,unspecified,Jennifer Gage,
Heteroptera,Pentatomidae,Pentatomidae genera,,,stinkbug,,,unspecified,herbivore,,,,,unspecified,penspe,277,KBS Biocollections(Stack rm. 236),adult,T8,unspecified,Jennifer Gage,
Heteroptera,Pentatomidae,Podisus,maculiventris,Say,spined stink bug,,"11-13 mm length; shield-shaped (family characteristic); a sharp spine projecting from each side of pronotum; light brown, sometimes with purple-reddish markings.",unspecified,predator,,adults active from May-October; predatory on caterpillars.,tall weedy plants; woodlands,very common throughout NA,native,podmac,79,KBS Biocollections(Stack rm. 236),adult,A2 West,unspecified,Puja Batra,http://lter.kbs.msu.edu/biocollections/insects/0079-13-33.jpg
